resample,min_pval_exp,min_pval_theta
622,1.796082e-02,1.765553e-02
623,9.780113e-03,9.780113e-03
624,4.333416e-03,4.299310e-03
625,4.308699e-03,4.308699e-03
626,9.254808e-03,9.254808e-03
627,1.881292e-02,5.187083e-02
628,1.098626e-02,1.098626e-02
629,5.625403e-03,5.625403e-03
630,3.455947e-02,3.453974e-02
631,4.625440e-03,4.625440e-03
632,1.058596e-03,1.058596e-03
633,1.737536e-02,1.705484e-02
634,6.502182e-04,6.499861e-04
635,9.696970e-03,9.696970e-03
636,2.182211e-02,2.182211e-02
637,2.694340e-03,2.694340e-03
638,3.256579e-02,3.256579e-02
639,7.403442e-03,7.403442e-03
640,4.735206e-02,4.735206e-02
641,9.370536e-03,9.370536e-03
642,1.034207e-02,1.034207e-02
643,8.684135e-03,8.684135e-03
644,5.097886e-03,5.097886e-03
645,2.626263e-02,2.626263e-02
646,5.341845e-03,5.341464e-03
647,2.535763e-02,2.535763e-02
648,8.819172e-03,8.819172e-03
649,3.455947e-02,3.453974e-02
650,1.855771e-02,1.855771e-02
651,6.214529e-03,6.214529e-03
652,8.043685e-03,8.043685e-03
653,3.331071e-03,3.331071e-03
654,5.932953e-03,5.932953e-03
655,1.020408e-02,1.020408e-02
656,4.625440e-03,4.625440e-03
657,8.819172e-03,8.819172e-03
658,2.626263e-02,2.626263e-02
659,9.080427e-03,9.080427e-03
660,1.058596e-03,1.058596e-03
661,1.620671e-03,1.620671e-03
662,1.319900e-03,1.319900e-03
663,1.362220e-02,1.361465e-02
664,2.146291e-03,2.146291e-03
665,5.097886e-03,5.097886e-03
666,1.182105e-02,1.182105e-02
667,7.719317e-03,2.259204e-02
668,5.969307e-03,5.966338e-03
669,7.005527e-03,7.005527e-03
670,1.305889e-02,1.305889e-02
671,6.769231e-02,6.769231e-02
672,5.160452e-03,5.160080e-03
673,3.715560e-02,3.714669e-02
674,8.514166e-03,8.514166e-03
675,1.098626e-02,1.098626e-02
676,9.254808e-03,9.254808e-03
677,2.551221e-02,2.551221e-02
678,8.043685e-03,8.043685e-03
679,7.033235e-03,7.033235e-03
680,1.098626e-02,1.098626e-02
681,9.080427e-03,9.080427e-03
682,4.311974e-02,4.311974e-02
683,1.065492e-02,1.065492e-02
684,1.637346e-02,1.637346e-02
685,2.400460e-02,2.400460e-02
686,3.623920e-03,3.623920e-03
687,3.655259e-02,3.655259e-02
688,2.281265e-04,2.281265e-04
689,1.096940e-02,1.093916e-02
690,3.381818e-02,3.381818e-02
691,7.403442e-03,7.403442e-03
692,1.486092e-02,3.213525e-02
693,5.063291e-03,5.063291e-03
694,3.507625e-02,3.507625e-02
695,2.845744e-04,2.844619e-04
696,1.182105e-02,1.182105e-02
697,3.507625e-02,3.507625e-02
698,5.341845e-03,5.341464e-03
699,4.922509e-02,4.922509e-02
700,1.635933e-02,1.635933e-02
701,7.019943e-02,7.019943e-02
702,1.019535e-03,1.019535e-03
703,2.705882e-02,2.705882e-02
704,1.594933e-02,1.594933e-02
705,5.435065e-02,5.435065e-02
706,1.719643e-03,1.719643e-03
707,5.969307e-03,5.966338e-03
708,5.689006e-02,5.689006e-02
709,8.921192e-03,8.921192e-03
710,3.623920e-03,3.623920e-03
711,1.598930e-02,1.598930e-02
712,1.096940e-02,1.093916e-02
713,9.228405e-04,9.228405e-04
714,2.626263e-02,2.626263e-02
715,2.452904e-03,2.452904e-03
716,1.282705e-02,1.282705e-02
717,2.399799e-03,2.398587e-03
718,4.812160e-02,4.812160e-02
719,2.689268e-04,2.689268e-04
720,3.688955e-02,3.688955e-02
721,9.666371e-03,9.666371e-03
722,8.296296e-02,8.296296e-02
723,1.594933e-02,1.594933e-02
724,1.318566e-02,1.318566e-02
725,2.580166e-02,2.580166e-02
726,1.720409e-02,1.720409e-02
727,7.291667e-02,7.291667e-02
728,3.580364e-02,3.580364e-02
729,2.551221e-02,2.551221e-02
730,2.691768e-03,2.691768e-03
731,8.921192e-03,8.921192e-03
732,3.355919e-03,3.355919e-03
733,1.761947e-02,1.726491e-02
734,6.697792e-03,6.697792e-03
735,4.625440e-03,4.625440e-03
736,1.294688e-03,1.294688e-03
737,2.967314e-02,2.967314e-02
738,3.018648e-03,3.018648e-03
739,1.034207e-02,1.034207e-02
740,2.820840e-04,2.820840e-04
741,9.845382e-03,9.845382e-03
742,2.844444e-02,2.844444e-02
743,3.455947e-02,3.453974e-02
744,8.541003e-03,8.541003e-03
745,6.105006e-03,6.105006e-03
746,2.551221e-02,2.551221e-02
747,2.691768e-03,2.691768e-03
748,6.111111e-03,6.111111e-03
749,5.459167e-04,5.459167e-04
750,6.862745e-04,6.862745e-04
751,5.311515e-03,5.311515e-03
752,8.302800e-02,8.302800e-02
753,6.404506e-03,6.404506e-03
754,9.411422e-04,9.411422e-04
755,2.156541e-03,2.156541e-03
756,1.471243e-03,1.471243e-03
757,8.171578e-02,8.171578e-02
758,8.921192e-03,8.921192e-03
759,2.626263e-02,2.626263e-02
760,1.855771e-02,1.855771e-02
761,9.080427e-03,9.080427e-03
762,7.403442e-03,7.403442e-03
763,2.938813e-02,2.938813e-02
764,9.845382e-03,9.845382e-03
765,1.779550e-03,1.779550e-03
766,3.578840e-02,3.578840e-02
767,7.403442e-03,7.403442e-03
768,9.370536e-03,9.370536e-03
769,1.594933e-02,1.594933e-02
770,2.617619e-02,2.617619e-02
771,2.670982e-02,2.670982e-02
